"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"West Bank and Gaza","PSE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","317.20328333167","","","","","","","","","","","","","","453.208025993285","404.095160700781","391.841881309484","376.547359256998","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","2812.16040190976","2849.02566085964","2970.31258172216","3129.79355942588","3239.49642633903","3325.38986662335","3454.57746808263","3600.64123051334","3791.81700332454","4004.41733268533","4342.75927952078","4137.67222528193","4304.47905949666","4499.56178397875","4397.60701923605","4255.33085287083","4496.99862926082","4568.0016675486","4665.00504186184","4737.08703850998","4573.04957820872","4427.72693902791","4275.57842552789","4266.85621228972","4422.8293699886","4489.01846070202","4504.85349923644","4619.84121678004","4741.60060108167","4802.7742929597","4746.75456916175","4756.92385304759","4723.97296176999","4726.62021698169","4747.43791493146","4813.94418674688","4906.82173744618","4912.70336335863","4898.32152898271","4960.72054188851","5043.95607179428","5008.50846389514","5013.80186526148","5055.82895009401","5124.59307689057","5105.41043816154","5062.34994870965","5050.883361715","4955.00266038812","4689.03986430729","4838.92876139117","4715.1886037622","4645.43719598005","4634.35916589011","4581.37767600912","4761.34240629865","","","","","","","",
"French Polynesia","PYF","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","6956.88074773096","6864.69414445388","8749.38619956759","6865.5709178523","10464.2463456776","7242.8645907389","7640.49177513569","6656.61018618855","10817.1127020218","11936.500270319","14060.8775564877","15385.6747108199","15029.2446149842","16153.8101487188","15434.1593142882","15688.8169320583","15567.2398217373","15695.5175643346","15525.9805666954","14776.6570442067","15820.4939472404","16022.739569652","16120.9918504817","15708.1227043858","15819.1418526866","16337.3357391855","18479.2849864963","18368.4270314649","18454.0047154583","16906.1502901986","17777.1595581227","19140.3378641757","18879.8944591029","21420.6285036307","19635.4243498957","19300.1073828148","17969.1068948358","15748.6465546429","15049.4971663208","16131.5812510505","17344.5926134496","19987.5843539771","19819.9828936463","19903.4751057253","","","","","","","","",
"Romania","ROU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","2058.88038780217","2131.63973572024","2295.81101764804","2285.5902078939","2432.7308842293","2594.39251798727","2735.4391155472","2921.29955432585","2882.33415214729","2937.19812266985","2896.82244989167","2881.80799022377","2893.94714952405","2858.88203142795","2856.6103398852","2920.04086729859","3027.5652162167","3033.68468147378","2987.0590616532","2683.17889511756","2231.80614190896","2052.96292702153","2003.71567717833","1892.68150656411","2053.94209291284","2109.77242852957","1989.99418195761","1823.4591784797","1613.78232683815","1614.2097675036","1663.73928755551","1755.13002556407","1832.27860745221","1803.46324224954","1810.32726327805","1884.54512082802","1904.0968861631","1928.96636093072","1712.52609612565","1730.08767626366","1777.10615416442","1741.7226064268","1595.98938994909","1591.66765909995","","","","","","","","",
"Russian Federation","RUS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5941.58625640772","5870.23385736274","5356.50974005023","5059.864624912","4426.66819542613","4290.69346739168","4252.61161860894","4069.68729231577","3981.4994684392","4136.75114378464","4224.27719789841","4288.38263138853","4288.19385137335","4461.30531990288","4493.68721494055","4540.90815577671","4688.39102332011","4709.84488692751","4823.12599470293","4531.28646273085","4819.04078214698","5049.42663067025","5167.01035317865","5078.62634152433","4942.87548308675","","","","","","","","",
"Rwanda","RWA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","251.140772199309","251.800400107515","253.923136679634","257.6912845742","260.8887548183","264.466696203358","265.994313009657","264.636478785838","270.502437230163","271.629296758909","278.323739940389","282.818323772567","285.435561280561","289.659288139554","297.234984265106","301.136383723407","306.720048145813","315.979116929099","323.400347322077","329.698609274107","334.765906509895","340.915522957304","343.423629807068","348.987512634098","361.044385719995","365.580075653428","371.993880360998","373.561778576527","386.861788849443","389.211748303131","388.137693347134","391.304500647424","395.27172999148","409.140106575786","417.985558832614","432.417625701996","449.347235814481","460.684744383622","493.882745192273","508.017333804982","520.379900439529","536.406426447286","541.412815201555","565.327391776309","","","","","","","","",
"Saudi Arabia","SAU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","1150.3025486121","929.586750066178","1020.32866688354","1081.45567064421","1110.33506112786","1222.14911468833","1297.05139300342","1854.31087607664","2318.70071912813","3057.54411008572","3962.11912276317","4232.71120100661","4413.22481998158","3712.68462395213","3568.09517584809","3407.57960058736","3898.01173870626","4273.25838511892","4095.67005034186","3624.2029325895","4054.28071445435","4451.43330816169","4474.77564319335","4574.85383988526","4473.87838237115","4660.33802706607","4326.53680888871","4490.42621887422","4454.62154075792","4541.47254029374","4548.11069980348","4917.52288502863","4862.62692678156","5063.1187608318","5022.96627494032","5349.89014244646","5315.18661239812","5705.36742374529","5850.45150406036","6306.59369536762","5907.68820015426","6500.28319477711","6104.38110724251","6645.96020788927","","","","","","","","",
"Sudan","SDN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","602.268795889526","593.005707764451","590.717049179881","574.72332943298","553.211128869899","531.477483268706","525.118737582001","510.972176179418","494.395429196482","501.699214554086","485.287401943975","486.84812438402","486.313196944912","473.936932678703","485.144074999298","482.9788652664","467.358198983596","491.148670084545","484.648681537059","503.980155219653","494.502885771138","486.764659361116","464.560907603311","525.662657219896","514.332991478709","514.249489717193","512.636595206779","506.506335174707","549.096748315783","505.936911961634","517.231793533834","548.821453564663","521.803221166912","509.986698599278","507.056954236202","530.419575163235","498.827247961225","493.035807839398","496.341752671735","495.233674589692","483.94904023356","407.294588090851","406.467764564983","405.031774915957","","","","","","","","",
"Senegal","SEN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","276.040675621124","271.860591196369","276.381647341943","275.942339294473","274.964034705766","273.751904724682","273.983350969247","268.316883618845","273.907470858881","273.651796701502","264.843185158515","255.50663139156","249.295594822577","255.336141894077","239.34528551744","243.346294862749","251.883799863875","232.658094960158","224.650060258143","223.778632725765","215.830748634723","223.087576246026","216.306468415801","209.212620605663","216.020376520342","215.96456485232","223.731787489398","230.886033251972","237.838664168961","247.092032624344","260.789591334377","258.503283092442","245.048734467877","255.756148111951","254.386139966286","248.482894177391","259.665688014971","264.00199984351","308.262161574196","305.762969088646","315.080833310034","304.186351203193","273.011877548901","283.29618788648","","","","","","","","",
"Singapore","SGP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","1292.24146907094","1569.47082326705","1711.83584131327","1795.97901157054","1640.48837620437","1693.24728557101","1763.23012084462","2214.63035350102","2130.84245856933","2125.96683023018","2124.85337576273","1987.08730813092","2195.89035833202","2455.48438431591","2472.96832516008","2630.75438295469","2757.88068930647","2981.12861493661","2896.50008649217","3782.72027598411","4167.36558489839","4588.84550645093","5487.60891524326","6460.481982119","5346.87556213552","5359.40980258828","5818.3490260108","5083.24962256949","4587.49349221959","4634.72585005488","5145.88575383542","5065.98450651947","6216.7391768206","7370.65287721784","5055.96631973373","5264.39865814355","4677.2043057151","5094.13571445693","4257.77627715925","5006.62099161429","5069.17179429009","4898.33046490716","4880.40607042352","5121.80431773157","","","","","","","","",
"Solomon Islands","SLB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.456413436119","","","","","","","","","","","","","","122.93735493922","120.210741866085","119.571165109539","126.828359613887","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","472.493601689316","493.142771837248","508.809221313003","508.054243308755","554.388040868819","626.33714832885","632.670057243888","656.040392755403","627.371819931284","558.651246220885","598.289623190852","611.070144072572","576.114574981662","576.67455212737","538.132615588597","458.52589166949","501.960056836123","458.998460479186","461.574800908776","459.964349987209","497.032999027663","510.305453363942","529.653149616577","554.852435553741","584.326036260078","553.728735203911","608.038012966061","620.961165713381","640.119131943202","665.796254817922","693.117761157764","703.939180955787","732.940214695938","725.913426131878","746.560056391242","784.51159312983","740.975998038428","741.196213179778","691.590211958652","695.13483241997","699.184289503497","685.752932543823","644.850445596431","654.780091105183","","","","","","","","",
"San Marino","SMR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2598.79303981018","2201.63341160635","2020.15373460849","1714.97811426405","1565.28210301735","1808.66574509233","2175.79459355294","2299.90425855272","2302.98378182669","1686.92924951869","1826.35764771872","1994.46346758877","2119.78208027669","2223.78312087909","2424.40444439263","2159.57382899536","2300.73335349101","2248.15503566378","2289.99545864057","2070.2292793677","2141.0552050378","2237.46122357463","2020.39511454038","2080.97254489448","1859.42888765227","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","672.50082543183","670.594622773897","681.063292040281","680.430844983948","680.384722575376","682.069325841106","680.805077482035","686.233282268012","684.731148512433","692.131315104061","706.403553167991","718.282496779286","712.196058829922","720.187444475856","714.420360227074","715.886320454125","719.017844570188","721.422719237865","702.696023215767","688.087477501838","696.933158705277","675.169881579675","679.903459591998","671.455653994889","677.308745831385","680.911379337478","682.082379275229","672.496532733567","676.860731401792","653.992490221554","659.858202183566","653.84440714159","665.695936555959","678.07958310324","675.50833697045","669.14671319684","678.71472054454","694.470158859663","680.398696105156","683.89765528365","685.656910279077","679.316781021611","676.566058930202","679.445646880221","","","","","","","","",
"South Sudan","SSD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1716340840121","60.9713767231516","62.4466481005921","","","","","","","","",
"Sub-Saharan Africa","SSF","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","672.50082543183","670.594622773897","681.063292040281","680.430844983948","680.384722575376","682.069325841106","680.805077482035","686.233282268012","684.731148512433","692.131315104061","706.403553167991","718.282496779286","712.196058829922","720.187444475856","714.420360227074","715.886320454125","719.017844570188","721.422719237865","702.696023215767","688.061711652733","696.933158705277","675.169881579675","679.903459591998","671.455653994889","677.308745831385","680.911379337478","682.082379275229","672.496532733567","676.860731401792","653.992490221554","659.858202183566","653.84440714159","665.695936555959","678.415899775643","675.790089626439","669.444058000814","678.943513318842","694.470158859663","680.398696105156","683.89765528365","685.656910279077","679.316781021611","676.566058930202","679.445646880221","","","","","","","","",
"Small states","SST","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2118.57147308174","","","","","","","","","","","","","","2251.21850362115","2344.03090960876","2557.32290257042","2697.9248401585","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.906508895407","","","","","","","","","","","","","","240.968439475703","265.957446808511","265.500075426158","259.059730931143","","","","","","","","","","","","","","","",
"Suriname","SUR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316.66938066547","1385.62230967144","952.125019670504","999.402516971694","1080.45290380201","1224.40819805509","1150.80561584451","1076.60253131949","1124.39459263061","1116.46576676846","1313.55479050689","1265.42979574243","1396.87624863154","1226.90962093956","1211.39512921244","","","","","","","","",
"Slovak Republic","SVK","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","3128.60198764704","3224.5194405805","3343.35449412844","3464.06608804162","3539.8793654076","3631.26079573534","3780.58944724937","3929.1570256384","3967.23812825055","3983.84277327571","3872.53655974107","3754.67958194291","3767.59667327249","3932.19242780076","4015.15217266642","3979.67418313779","4074.77904741482","4106.15042558978","4083.66221615022","4024.66906716068","3606.58243725503","3410.72788470384","3334.79434511263","3260.63182395553","3315.0479886326","3364.25879444914","3361.88402224587","3256.50253148307","3271.41393100841","3292.60900547811","3456.70547347611","3483.8675061076","3468.78367297716","3416.24785007483","3504.475593484","3469.29139368411","3320.45472221116","3405.69296775209","3106.68616513497","3306.80554391156","3213.94976718959","3080.72503425285","3130.92657414675","2943.18916025009","3003.66421998152","","","","","","","",
"Slovenia","SVN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2857.56453058587","2778.95039033644","2584.33517088422","2715.3899141758","2827.91716073293","3049.38659371055","3180.2061521813","3310.40063324666","3253.80886129543","3242.4861765618","3224.3795014895","3381.11201469835","3424.45287862303","3463.52493043909","3571.1948651285","3645.83743652754","3648.98289274631","3632.56532558488","3836.62178501531","3496.22953528244","3579.07246130618","3567.98303620881","3424.04014468498","3330.99007598717","3236.23604496649","3174.87258490422","","","","","","","",
"Sweden","SWE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","2698.79230254537","2742.12346864986","2887.23625249088","3080.41407472166","3273.50896460338","3437.5407704284","3636.64385741586","3630.19413871321","4000.82327796324","4303.22391665136","4681.29983571644","4450.3825107732","4527.21372025165","4773.81140251259","4510.44301102151","4764.49901293107","5151.25136732047","5054.83376436399","5016.74041963609","5229.61827068762","4871.53323897113","5097.15446289726","4877.7998965318","4941.26701142858","5216.25781718097","5656.19289934621","5878.80146655326","5763.07044079619","5854.49966212248","5594.55297349665","5514.55753031809","5650.54137715952","5369.37035673582","5334.16649834761","5660.27142343844","5702.16504271753","5825.09791315415","5672.00817719794","5769.69506406865","5661.49145946307","5360.14514699943","5680.28048687269","5802.110105168","5650.43804975291","5847.3441632658","5711.12728266633","5529.07795326361","5472.13539172977","5379.9591025113","4883.20048954053","5427.92504600599","5274.6436131771","5269.48599771372","5146.53358997598","4966.43592120964","5102.78557831232","","","","","","","",
"Eswatini","SWZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361.586355265889","","","","","","","","","","","","","","380.947376717547","372.241077875819","376.715983057059","390.218522372529","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","540.808839397471","","","","","","","","","","","","","","3103.97090027281","2751.69567211374","2872.34042553192","2410.82873707855","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","363.711637760559","292.457432499515","293.934669634109","365.331562156612","407.21164350179","445.616666664519","478.662122151671","505.589685564168","633.535784740558","501.765488393355","579.295680456689","672.413669831015","745.589657668309","828.901366160411","743.012995252979","737.475337193204","792.966062639066","794.764042391634","772.80322736305","843.364523608518","892.028425912402","829.147717089302","809.891660375296","821.6335050586","845.220963499366","868.406559058648","918.248521781918","997.046038777225","967.647852511266","946.839747765068","946.956793505097","958.96992901605","939.306660997597","956.02622803674","1118.82859669976","1113.08346965051","1093.59906931385","1075.74185206439","984.618792498541","969.65940286324","875.111770482721","656.711173530319","541.342942891086","538.177219155299","","","","","","","","",
"Turks and Caicos Islands","TCA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","432.143383827013","441.517487410488","448.728151799643","450.139295701825","483.358829210866","491.243135813396","524.631438319296","557.327935997511","561.478815237793","554.592524100201","545.930394917851","552.726876575063","564.026167183995","584.813770109109","592.834724407611","607.684815363129","626.816029496237","648.848699640183","656.18176156781","700.369000783961","684.75069036191","700.725903892937","733.815330610466","755.676586793653","799.550426015928","817.241779971188","815.982393947502","807.256013093789","818.100060644954","842.404927810937","864.617823189489","911.990594958716","1010.52423127043","1125.32170409206","1216.96528571324","1302.14019279352","1385.39904762081","1419.90363763847","1496.37982909082","1629.68020193729","1713.21664790909","1764.94325894493","1812.18702450504","1885.14060764405","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3918.27522159574","3806.38577796313","3456.66058238325","3235.86719285714","2873.6441695579","2823.05469902995","2784.45545597992","2684.3409509593","2622.25824517362","2629.0485384271","2653.01393897419","2665.52668527386","2697.06188513309","2802.94227127426","2834.52782842141","2843.39000029848","2940.76518879781","2973.51275815243","3009.21836312977","2784.92497256804","2963.7704572485","3078.01413563703","3091.67612706347","3021.70569984622","3049.89607531937","","","","","","","","",
"Togo","TGO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","320.549344547111","320.198961343869","312.13400426365","304.447759183948","309.767292116668","302.923603838779","314.026775375899","315.521274225886","320.198171835842","312.823322563255","309.608611470454","315.610567507557","297.764529598114","299.402829736864","295.590179912651","312.932601028677","321.355841742298","318.327211215792","318.54390556844","325.917769257423","324.251199496769","318.943534185585","322.637941620129","363.602755404128","365.98477509168","395.011519646378","376.878858150701","391.283373273718","434.52395992474","421.469897874116","409.246386985256","412.864775374143","424.785201109537","418.137618328698","415.252511688062","402.910844636923","406.28077182496","411.671901983806","486.92250083768","474.027348442715","464.267192123132","450.867990012466","451.273382830753","452.948068179183","","","","","","","","",
"Thailand","THA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","371.911571281643","379.80044818491","401.495380090994","399.508297557044","423.885312164319","449.714374589562","468.079303512793","475.708073522518","491.804853569221","481.047330855978","475.94538540774","471.446576691068","424.490141012335","459.599146793008","488.950021484362","504.160153058585","546.965205116292","612.795106772551","674.036821733538","759.461787873306","811.907764840432","852.277980899566","886.288914502717","966.106284574939","1042.05511116783","1149.97694112726","1156.46377382663","1071.04822386485","1130.67694707581","1146.17464016573","1168.70833025137","1280.86451836722","1375.66184801892","1474.40720932773","1504.15369721926","1522.26857776801","1574.73616031088","1605.58910504105","1588.19498209018","1726.07662148135","1712.9371267783","1824.7810204323","1950.54440731649","1926.16010050065","","","","","","","","",
"Tajikistan","TJK","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","979.676477428357","912.608664821556","732.501173931369","567.370946128637","428.688663132433","376.10107074286","355.928988004507","350.005860649929","365.586696346563","361.636076202447","342.525535637027","330.919780739326","325.199277563895","324.920884131446","344.737049498883","337.718001282987","341.889249281997","358.747319114945","335.010369811323","285.502924512184","285.493321178691","280.313646341681","294.954415210331","319.689035114132","336.851522420153","","","","","","","","",
"Turkmenistan","TKM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4708.66128821556","3977.25432795486","2644.36531563895","2603.17141809729","3219.07885170155","3239.34900273812","2780.98799537699","2744.62448140007","2826.57925040116","3294.98171438448","3256.55179145623","3271.08382267976","3366.60645486413","3706.21800265098","3820.65387883959","3924.71593554758","3964.18934971919","4453.41832086408","4439.65186448926","3837.70971270366","4306.23750704731","4603.66948209888","4678.32601349557","4713.01191796183","4723.33816927393","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","793.323936835854","814.370462650896","851.963626123921","881.19098737221","886.31297318216","908.658369509415","931.387537465008","966.256790842322","998.38433240485","1035.49134959625","1024.18921235054","1022.48550007433","998.982377299504","1018.58573712961","1021.96057728624","1025.1803825864","1044.99628353485","1040.43637583611","1043.01180974816","1035.80213591686","1050.08125862802","1063.58594210758","1054.37654104902","1091.69184608716","1082.72695002681","1112.45523532313","1137.99743180295","1158.07681102428","1155.4708005524","1150.61128276415","1148.68278002558","1153.78826644402","1166.90798264564","1200.19623764809","1231.6124957689","1273.38342646509","1281.14921611306","1309.38396023091","1283.86252379057","1338.7977611044","1351.20813365489","1392.57383895159","1403.81956322811","1365.67306559939","","","","","","","","",
"Timor-Leste","TLS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3114951653772","59.836193262651","59.3224769848899","59.8413517474656","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","335.8805244056","341.265204879336","381.915386164191","421.466622825942","446.979637190026","490.473126043824","521.543525552979","533.788596229801","595.137363517202","595.44755881383","633.228980617611","694.981616518893","675.68490693181","719.661194078531","748.564545844735","753.301019742193","756.062788170648","763.88776200691","811.716835022548","819.321582168064","830.136078248487","870.354348120845","917.070049627128","960.043989983376","975.07406693686","957.798811978402","1025.63199715759","994.433166744836","1020.38162662073","1001.59050126101","1056.79798424255","1065.82555595535","1072.13383439333","1126.88046757912","1209.09792368051","1231.37523725054","1263.83519691708","1313.38836342907","1325.86527475728","1315.81227399934","1302.00961810839","1334.58175128049","1329.18432233254","1441.20113319606","","","","","","","","",
"Tonga","TON","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256.723733122651","","","","","","","","","","","","","","542.671084199703","539.604100991168","536.773707505415","543.896172096251","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","251.140772199309","251.800400107515","253.923136679634","257.6912845742","260.8887548183","264.466696203358","265.994313009657","264.636478785838","270.502437230163","271.629296758909","278.323739940389","282.818323772567","285.435561280561","289.659288139554","297.234984265106","301.136383723407","306.720048145813","315.979116929099","323.400347322077","329.698609274107","334.765906509895","340.915522957304","343.423629807068","348.987512634098","361.044385719995","365.580075653428","371.993880360998","373.561778576527","386.861788849443","389.211748303131","388.137693347134","391.304500647424","395.27172999148","409.140106575786","417.985558832614","432.417625701996","449.347235814481","460.684744383622","493.882745192273","508.017333804982","520.379900439529","536.406426447286","541.412815201555","565.327391776309","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","672.50082543183","670.594622773897","681.063292040281","680.430844983948","680.384722575376","682.069325841106","680.805077482035","686.233282268012","684.731148512433","692.131315104061","706.403553167991","718.282496779286","712.196058829922","720.187444475856","714.420360227074","715.886320454125","719.017844570188","721.422719237865","702.696023215767","688.061711652733","696.933158705277","675.169881579675","679.903459591998","671.455653994889","677.308745831385","680.911379337478","682.082379275229","672.496532733567","676.860731401792","653.992490221554","659.858202183566","653.84440714159","665.695936555959","678.415899775643","675.790089626439","669.444058000814","678.943513318842","694.470158859663","680.398696105156","683.89765528365","685.656910279077","679.316781021611","676.566058930202","679.445646880221","","","","","","","","",
"Trinidad and Tobago","TTO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","2637.14517112775","2651.6542929091","2570.49104633617","2571.02579951187","2202.39996129095","2414.25649248475","2699.63381476999","3199.33994121665","3266.99930774694","3393.99938999089","3556.79949592848","3533.0167481895","3617.7372824269","4040.8593564702","4243.12022570711","4374.5398192984","4065.51749899711","4412.92895174722","4245.3817434983","4727.38484569505","4662.67990572188","5088.83377855499","4838.27804886342","4838.6890047818","4702.00455413657","5536.94818315956","5200.73040599437","6018.61524363135","7003.62831304919","7385.69347164058","8208.75757433136","8883.20118517286","9879.01648112959","10312.2022786246","11771.6012636269","13059.4987795215","13810.5434408219","13332.3628682592","13396.5619248197","14228.5818012673","13903.5612174476","13456.2769116114","13604.3169811949","13489.037755892","","","","","","","","",
"Tunisia","TUN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","319.499656505932","340.079072988195","345.19597704831","374.294064116972","376.711063161956","390.957130171039","413.060465610956","441.796927708879","467.773325326506","496.786485452762","499.96396823867","479.801844203649","531.820393244087","548.951616237979","556.723486013816","534.743864861425","529.582558555666","542.918837376815","528.107905677005","586.127786618591","568.149891920922","618.899658507658","590.681609901023","626.813258157126","624.516817224515","643.342434958725","654.706637868296","704.796495827076","720.257329664785","738.469285727859","771.488855114639","774.044359135578","787.496966292642","822.245238517425","800.360962247688","834.804843927987","854.296744119667","882.63881996708","849.16589580754","943.705511386212","889.502387848007","916.751376787425","921.453743994399","920.073308584482","","","","","","","","",
