"Date","BTCENEMAX","BTCENEMIN","BTCENEGUE","BTCEMI_MAX","BTCEMI_MIN","BTCEMI_GUE","BTCOAL_MAX","BTCOAL_MIN","BTCOAL_GUE","BTCOIL_MAX","BTCOIL_MIN","BTCOIL_GUE","BTCGAS_MAX","BTCGAS_MIN","BTCGAS_GUE"
"1/14/2011","1.47E+7","1233451","9403541","8118798","683332.1","5209562","1.49E+7","1256887","9582208","1.25E+7","1053368","8030624","7532603","633994","4833420"
"1/15/2011","1.46E+7","1229632","9374420","8093655","681216","5193429","1.49E+7","1252995","9552534","1.25E+7","1050106","8005755","7509276","632030.8","4818452"
"1/16/2011","1.50E+7","1264215","9638078","8321291","700375.3","5339495","1.53E+7","1288236","9821201","1.28E+7","1079640","8230919","7720476","649806.7","4953972"
"1/17/2011","1.55E+7","1307939","9971413","8609085","724597.9","5524163","1.58E+7","1332789","1.02E+7","1.33E+7","1116980","8515587","7987490","672280.4","5125307"
"1/18/2011","1.54E+7","1295039","9873068","8524176","717451.4","5469680","1.57E+7","1319645","1.01E+7","1.31E+7","1105963","8431600","7908712","665649.9","5074757"
"1/19/2011","1.57E+7","1319724","1.01E+7","8686659","731127.1","5573939","1.60E+7","1344799","1.03E+7","1.34E+7","1127044","8592318","8059463","678338.1","5171489"
"1/20/2011","1.60E+7","1342584","1.02E+7","8837128","743791.6","5670491","1.63E+7","1368093","1.04E+7","1.36E+7","1146567","8741154","8199069","690088.3","5261069"
"1/21/2011","1.61E+7","1358712","1.04E+7","8943283","752726.3","5738607","1.64E+7","1384527","1.06E+7","1.38E+7","1160340","8846156","8297559","698377.8","5324267"
"1/22/2011","1.64E+7","1379504","1.05E+7","9080141","764245.2","5826424","1.67E+7","1405715","1.07E+7","1.40E+7","1178096","8981527","8424535","709065.1","5405743"
"1/23/2011","1.63E+7","1374867","1.05E+7","9049620","761676.4","5806840","1.66E+7","1400990","1.07E+7","1.40E+7","1174137","8951338","8396218","706681.7","5387573"
"1/24/2011","1.64E+7","1382982","1.05E+7","9103035","766172.1","5841114","1.67E+7","1409259","1.07E+7","1.40E+7","1181067","9004172","8445776","710852.8","5419373"
"1/25/2011","1.66E+7","1400371","1.07E+7","9217490","775805.4","5914556","1.70E+7","1426978","1.09E+7","1.42E+7","1195917","9117384","8551967","719790.6","5487513"
"1/26/2011","1.68E+7","1413123","1.08E+7","9301424","782869.9","5968415","1.71E+7","1439972","1.10E+7","1.43E+7","1206807","9200408","8629841","726344.9","5537482"
"1/27/2011","1.67E+7","1405234","1.07E+7","9249500","778499.6","5935096","1.70E+7","1431934","1.09E+7","1.43E+7","1200070","9149047","8581666","722290.3","5506570"
"1/28/2011","1.69E+7","1422198","1.08E+7","9361157","787897.4","6006743","1.72E+7","1449219","1.10E+7","1.44E+7","1214557","9259492","8685262","731009.5","5573043"
"1/29/2011","1.73E+7","1453747","1.11E+7","9568821","805375.8","6139994","1.76E+7","1481368","1.13E+7","1.48E+7","1241500","9464900","8877931","747225.9","5696673"
"1/30/2011","1.75E+7","1472580","1.12E+7","9692784","815809.3","6219537","1.78E+7","1500559","1.14E+7","1.49E+7","1257583","9587516","8992944","756906.1","5770473"
"1/31/2011","1.77E+7","1489922","1.14E+7","9806930","825416.6","6292780","1.80E+7","1518230","1.16E+7","1.51E+7","1272393","9700423","9098849","765819.8","5838428"
"1/2/2011","1.83E+7","1536057","1.17E+7","1.01E+7","850975.5","6487636","1.86E+7","1565242","1.19E+7","1.56E+7","1311793","1.00E+7","9380593","789533.3","6019214"
"2/2/2011","1.84E+7","1546065","1.18E+7","1.02E+7","856520.2","6529907","1.87E+7","1575441","1.20E+7","1.57E+7","1320340","1.01E+7","9441713","794677.6","6058433"
"3/2/2011","1.85E+7","1559776","1.19E+7","1.03E+7","864115.8","6587814","1.89E+7","1589412","1.21E+7","1.58E+7","1332049","1.02E+7","9525443","801724.8","6112159"
"4/2/2011","1.91E+7","1609601","1.23E+7","1.06E+7","891718.7","6798251","1.95E+7","1640183","1.25E+7","1.63E+7","1374599","1.05E+7","9829719","827334.7","6307403"
"5/2/2011","1.94E+7","1634512","1.25E+7","1.08E+7","905519.7","6903467","1.98E+7","1665568","1.27E+7","1.66E+7","1395873","1.06E+7","9981852","840139.3","6405022"
"6/2/2011","1.98E+7","1663576","1.27E+7","1.09E+7","921621.2","7026221","2.01E+7","1695184","1.29E+7","1.69E+7","1420694","1.08E+7","1.02E+7","855078.1","6518913"
"7/2/2011","2.03E+7","1709248","1.30E+7","1.13E+7","946923.6","7219121","2.07E+7","1741724","1.33E+7","1.73E+7","1459698","1.11E+7","1.04E+7","878553.7","6697885"
"8/2/2011","2.08E+7","1747610","1.33E+7","1.15E+7","968175.9","7381144","2.12E+7","1780815","1.36E+7","1.77E+7","1492459","1.14E+7","1.07E+7","898271.6","6848209"
"9/2/2011","2.19E+7","1842778","1.40E+7","1.21E+7","1020899","7783092","2.23E+7","1877791","1.43E+7","1.87E+7","1573732","1.20E+7","1.13E+7","947187.9","7221136"
"10/2/2011","2.29E+7","1925370","1.47E+7","1.27E+7","1066655","8131925","2.33E+7","1961952","1.50E+7","1.95E+7","1644266","1.25E+7","1.18E+7","989640.2","7544782"
"11/2/2011","2.33E+7","1960906","1.49E+7","1.29E+7","1086342","8282013","2.37E+7","1998163","1.52E+7","1.99E+7","1674614","1.28E+7","1.20E+7","1007906","7684034"
"12/2/2011","2.42E+7","2033549","1.55E+7","1.34E+7","1126586","8588825","2.46E+7","2072187","1.58E+7","2.06E+7","1736651","1.32E+7","1.24E+7","1045244","7968694"
"2/13/2011","2.51E+7","2112229","1.61E+7","1.39E+7","1170175","8921135","2.56E+7","2152361","1.64E+7","2.14E+7","1803844","1.38E+7","1.29E+7","1085686","8277010"
"2/14/2011","2.56E+7","2151656","1.64E+7","1.42E+7","1192017","9087656","2.60E+7","2192537","1.67E+7","2.18E+7","1837514","1.40E+7","1.31E+7","1105951","8431507"
"2/15/2011","2.68E+7","2254099","1.72E+7","1.48E+7","1248771","9520332","2.73E+7","2296927","1.75E+7","2.29E+7","1925000","1.47E+7","1.38E+7","1158607","8832943"
"2/16/2011","2.76E+7","2319483","1.77E+7","1.53E+7","1284994","9796486","2.81E+7","2363553","1.80E+7","2.35E+7","1980839","1.51E+7","1.42E+7","1192214","9089159"
"2/17/2011","2.84E+7","2393041","1.82E+7","1.58E+7","1325744","1.01E+7","2.90E+7","2438508","1.86E+7","2.43E+7","2043657","1.56E+7","1.46E+7","1230023","9377402"
"2/18/2011","3.03E+7","2546706","1.94E+7","1.68E+7","1410875","1.08E+7","3.08E+7","2595094","1.98E+7","2.58E+7","2174887","1.66E+7","1.56E+7","1309007","9979558"
"2/19/2011","3.08E+7","2595399","1.98E+7","1.71E+7","1437851","1.10E+7","3.14E+7","2644711","2.02E+7","2.63E+7","2216470","1.69E+7","1.58E+7","1334035","1.02E+7"
"2/20/2011","3.24E+7","2725640","2.08E+7","1.79E+7","1510004","1.15E+7","3.30E+7","2777427","2.12E+7","2.77E+7","2327696","1.77E+7","1.66E+7","1400979","1.07E+7"
"2/21/2011","3.39E+7","2849982","2.17E+7","1.88E+7","1578890","1.20E+7","3.45E+7","2904132","2.21E+7","2.89E+7","2433885","1.86E+7","1.74E+7","1464891","1.12E+7"
"2/22/2011","3.52E+7","2965891","2.26E+7","1.95E+7","1643104","1.25E+7","3.59E+7","3022243","2.30E+7","3.01E+7","2532871","1.93E+7","1.81E+7","1524468","1.16E+7"
"2/23/2011","3.74E+7","3143715","2.40E+7","2.07E+7","1741618","1.33E+7","3.81E+7","3203445","2.44E+7","3.19E+7","2684732","2.05E+7","1.92E+7","1615869","1.23E+7"
"2/24/2011","3.85E+7","3240646","2.47E+7","2.13E+7","1795318","1.37E+7","3.92E+7","3302218","2.52E+7","3.29E+7","2767512","2.11E+7","1.98E+7","1665692","1.27E+7"
"2/25/2011","3.92E+7","3298732","2.51E+7","2.17E+7","1827498","1.39E+7","3.99E+7","3361408","2.56E+7","3.35E+7","2817117","2.15E+7","2.01E+7","1695548","1.29E+7"
"2/26/2011","4.23E+7","3562356","2.72E+7","2.34E+7","1973545","1.50E+7","4.31E+7","3630041","2.77E+7","3.61E+7","3042252","2.32E+7","2.18E+7","1831051","1.40E+7"
"2/27/2011","4.52E+7","3802514","2.90E+7","2.50E+7","2106593","1.61E+7","4.60E+7","3874762","2.95E+7","3.86E+7","3247347","2.48E+7","2.32E+7","1954492","1.49E+7"
"2/28/2011","4.61E+7","3882062","2.96E+7","2.56E+7","2150662","1.64E+7","4.70E+7","3955821","3.02E+7","3.94E+7","3315281","2.53E+7","2.37E+7","1995380","1.52E+7"
"1/3/2011","4.58E+7","3852737","2.94E+7","2.54E+7","2134417","1.63E+7","4.66E+7","3925939","2.99E+7","3.91E+7","3290238","2.51E+7","2.35E+7","1980307","1.51E+7"
"2/3/2011","4.61E+7","3882871","2.96E+7","2.56E+7","2151111","1.64E+7","4.70E+7","3956646","3.02E+7","3.94E+7","3315972","2.53E+7","2.37E+7","1995796","1.52E+7"
"3/3/2011","4.82E+7","4058445","3.09E+7","2.67E+7","2248378","1.71E+7","4.91E+7","4135555","3.15E+7","4.12E+7","3465912","2.64E+7","2.48E+7","2086041","1.59E+7"
"4/3/2011","5.13E+7","4315084","3.29E+7","2.84E+7","2390557","1.82E+7","5.22E+7","4397071","3.35E+7","4.38E+7","3685082","2.81E+7","2.64E+7","2217953","1.69E+7"
"5/3/2011","5.53E+7","4650539","3.55E+7","3.06E+7","2576399","1.96E+7","5.63E+7","4738899","3.61E+7","4.72E+7","3971560","3.03E+7","2.84E+7","2390377","1.82E+7"
"6/3/2011","5.84E+7","4914157","3.75E+7","3.23E+7","2722443","2.08E+7","5.95E+7","5007526","3.82E+7","4.99E+7","4196690","3.20E+7","3.00E+7","2525877","1.93E+7"
"7/3/2011","6.09E+7","5127361","3.91E+7","3.37E+7","2840558","2.17E+7","6.21E+7","5224781","3.98E+7","5.20E+7","4378766","3.34E+7","3.13E+7","2635463","2.01E+7"
"8/3/2011","6.33E+7","5326583","4.06E+7","3.51E+7","2950927","2.25E+7","6.45E+7","5427788","4.14E+7","5.40E+7","4548902","3.47E+7","3.25E+7","2737864","2.09E+7"
"9/3/2011","6.39E+7","5376346","4.10E+7","3.54E+7","2978496","2.27E+7","6.51E+7","5478497","4.18E+7","5.46E+7","4591400","3.50E+7","3.28E+7","2763442","2.11E+7"
"10/3/2011","6.24E+7","5253209","4.00E+7","3.46E+7","2910278","2.22E+7","6.36E+7","5353020","4.08E+7","5.33E+7","4486241","3.42E+7","3.21E+7","2700150","2.06E+7"
"11/3/2011","6.06E+7","5103553","3.89E+7","3.36E+7","2827368","2.16E+7","6.18E+7","5200521","3.96E+7","5.18E+7","4358435","3.32E+7","3.12E+7","2623226","2.00E+7"
"12/3/2011","5.71E+7","4806077","3.66E+7","3.16E+7","2662567","2.03E+7","5.82E+7","4897392","3.73E+7","4.88E+7","4104389","3.13E+7","2.94E+7","2470323","1.88E+7"
"3/13/2011","5.24E+7","4408903","3.36E+7","2.90E+7","2442532","1.86E+7","5.34E+7","4492672","3.43E+7","4.47E+7","3765203","2.87E+7","2.69E+7","2266176","1.73E+7"
"3/14/2011","5.00E+7","4207969","3.21E+7","2.77E+7","2331215","1.78E+7","5.09E+7","4287921","3.27E+7","4.27E+7","3593606","2.74E+7","2.57E+7","2162896","1.65E+7"
"3/15/2011","4.86E+7","4090918","3.12E+7","2.69E+7","2266369","1.73E+7","4.95E+7","4168646","3.18E+7","4.15E+7","3493644","2.66E+7","2.50E+7","2102732","1.60E+7"
"3/16/2011","4.88E+7","4105487","3.13E+7","2.70E+7","2274440","1.73E+7","4.97E+7","4183491","3.19E+7","4.17E+7","3506086","2.67E+7","2.51E+7","2110220","1.61E+7"
"3/17/2011","5.05E+7","4253993","3.24E+7","2.80E+7","2356712","1.80E+7","5.15E+7","4334819","3.30E+7","4.32E+7","3632910","2.77E+7","2.60E+7","2186552","1.67E+7"
"3/18/2011","5.00E+7","4206088","3.21E+7","2.77E+7","2330173","1.78E+7","5.09E+7","4286004","3.27E+7","4.27E+7","3591999","2.74E+7","2.57E+7","2161929","1.65E+7"
"3/19/2011","4.86E+7","4086325","3.12E+7","2.69E+7","2263824","1.73E+7","4.95E+7","4163965","3.17E+7","4.15E+7","3489721","2.66E+7","2.50E+7","2100371","1.60E+7"
"3/20/2011","4.97E+7","4182135","3.19E+7","2.75E+7","2316903","1.77E+7","5.06E+7","4261596","3.25E+7","4.24E+7","3571543","2.72E+7","2.55E+7","2149618","1.64E+7"
"3/21/2011","4.42E+7","4354595","2.86E+7","2.45E+7","2412445","1.58E+7","4.50E+7","4437332","2.91E+7","3.77E+7","3718824","2.44E+7","2.27E+7","2238262","1.47E+7"
"3/22/2011","3.85E+7","4388128","2.51E+7","2.13E+7","2431023","1.39E+7","3.92E+7","4471503","2.56E+7","3.28E+7","3747461","2.14E+7","1.98E+7","2255498","1.29E+7"
"3/23/2011","3.16E+7","4488729","2.09E+7","1.75E+7","2486756","1.16E+7","3.22E+7","4574015","2.13E+7","2.70E+7","3833374","1.79E+7","1.62E+7","2307207","1.08E+7"
"3/24/2011","2.45E+7","4541424","1.66E+7","1.35E+7","2515949","9191620","2.49E+7","4627711","1.69E+7","2.09E+7","3878376","1.42E+7","1.26E+7","2334292","8527965"
"3/25/2011","1.85E+7","4721381","1.30E+7","1.03E+7","2615645","7219077","1.89E+7","4811087","1.33E+7","1.58E+7","4032059","1.11E+7","9518451","2426790","6697844"
"3/26/2011","1.27E+7","4768963","9482632","7026929","2642006","5253378","1.29E+7","4859574","9662802","1.08E+7","4072695","8098168","6519570","2451247","4874073"
"3/27/2011","5623174","4732838","5154576","3115238","2621992","2855635","5730014","4822762","5252513","4802190","4041844","4402008","2890311","2432679","2649452"
"3/28/2011","5646463","4752440","5175925","3128141","2632852","2867462","5753746","4842737","5274267","4822080","4058584","4420240","2902282","2442754","2660425"
"3/29/2011","5809048","4889282","5324961","3218213","2708662","2950028","5919420","4982179","5426135","4960927","4175447","4547517","2985851","2513091","2737030"
"3/30/2011","5719279","4813726","5242672","3168480","2666804","2904440","5827945","4905187","5342283","4884264","4110922","4477242","2939709","2474255","2694734"
"3/31/2011","5889843","4957285","5399023","3262973","2746336","2991059","6001750","5051473","5501604","5029926","4233521","4610765","3027379","2548044","2775098"
"1/4/2011","5899911","4965759","5408252","3268551","2751030","2996172","6012010","5060108","5511009","5038524","4240758","4618647","3032554","2552400","2779842"
"2/4/2011","6116327","5147909","5606634","3388445","2851941","3106075","6232537","5245719","5713160","5223344","4396314","4788065","3143792","2646025","2881810"
"3/4/2011","6281216","5286690","5757781","3479794","2928826","3189811","6400559","5387137","5867179","5364158","4514834","4917145","3228545","2717359","2959500"
"4/4/2011","6332743","5330059","5805015","3508340","2952853","3215978","6453065","5431330","5915310","5408163","4551871","4957483","3255030","2739650","2983778"
"5/4/2011","6511453","5480473","5968832","3607345","3036182","3306733","6635170","5584602","6082240","5560781","4680324","5097382","3346887","2816963","3067980"
"6/4/2011","6618024","5570170","6066522","3666385","3085874","3360853","6743767","5676003","6181786","5651793","4756925","5180810","3401664","2863068","3118192"
"7/4/2011","6486569","5459529","5946021","3593559","3024579","3294096","6609814","5563260","6058996","5539530","4662438","5077902","3334096","2806198","3056255"
"8/4/2011","6600809","5555681","6050741","3656848","3077847","3352111","6726224","5661239","6165705","5637091","4744551","5167333","3392816","2855620","3110081"
"9/4/2011","6632924","5582711","6080180","3674640","3092822","3368420","6758949","5688782","6195704","5664517","4767635","5192474","3409323","2869513","3125213"
"10/4/2011","6795376","5719442","6229095","3764638","3168571","3450919","6924488","5828111","6347448","5803251","4884403","5319647","3492823","2939793","3201755"
"11/4/2011","6880857","5791388","6307452","3811995","3208429","3494329","7011593","5901424","6427294","5876252","4945845","5386564","3536760","2976773","3242030"
"12/4/2011","6864920","5777975","6292844","3803166","3200998","3486235","6995354","5887756","6412408","5862642","4934390","5374089","3528569","2969879","3234522"
"4/13/2011","7147882","6016134","6552225","3959927","3332938","3629933","7283692","6130441","6676718","6104291","5137779","5595600","3674011","3092293","3367844"
